recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
2,1) $0 - $100,29.99,0,1,Surburban,0,Web,1,0,0.0,0
5,1) $0 - $100,31.78,1,0,Surburban,0,Web,0,0,0.0,0
7,4) $350 - $500,362.2,1,0,Urban,0,Multichannel,0,0,0.0,0
5,3) $200 - $350,337.42,1,1,Urban,0,Multichannel,0,0,0.0,0
1,5) $500 - $750,710.01,1,0,Rural,1,Web,0,0,0.0,0
10,3) $200 - $350,265.91,1,0,Surburban,0,Web,0,0,0.0,0
1,2) $100 - $200,106.78,1,0,Urban,0,Phone,0,0,0.0,1
9,2) $100 - $200,133.26,0,1,Surburban,0,Web,0,0,0.0,0
2,3) $200 - $350,256.25,0,1,Surburban,1,Phone,0,0,0.0,0
3,4) $350 - $500,382.13,1,0,Surburban,1,Web,1,0,0.0,1
6,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
1,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0,0.0,0
2,"7) $1,000 +",1532.07,0,1,Rural,1,Multichannel,0,0,0.0,1
7,4) $350 - $500,416.12,0,1,Urban,1,Web,0,0,0.0,0
4,4) $350 - $500,469.47,1,0,Surburban,0,Multichannel,0,0,0.0,0
4,2) $100 - $200,193.37,0,1,Surburban,1,Phone,1,0,0.0,1
2,2) $100 - $200,144.54,0,1,Urban,0,Web,0,0,0.0,0
6,5) $500 - $750,665.95,0,1,Surburban,1,Multichannel,0,0,0.0,1
5,4) $350 - $500,498.14,1,0,Urban,1,Multichannel,0,0,0.0,1
9,5) $500 - $750,622.17,1,0,Urban,1,Web,0,0,0.0,0
3,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
2,4) $350 - $500,389.51,1,0,Urban,1,Phone,0,0,0.0,0
2,2) $100 - $200,116.48,0,1,Surburban,0,Phone,0,0,0.0,1
1,4) $350 - $500,449.9,1,0,Urban,1,Multichannel,1,0,0.0,1
10,4) $350 - $500,478.01,1,0,Surburban,0,Web,0,0,0.0,0
7,1) $0 - $100,74.62,0,1,Surburban,0,Web,0,0,0.0,0
7,1) $0 - $100,72.56,0,1,Surburban,1,Web,0,0,0.0,0
10,2) $100 - $200,123.6,0,1,Surburban,0,Web,0,0,0.0,0
3,5) $500 - $750,503.64,0,1,Surburban,1,Phone,1,0,0.0,1
10,1) $0 - $100,43.43,0,1,Urban,1,Phone,0,0,0.0,0
8,3) $200 - $350,322.72,0,1,Rural,0,Web,0,0,0.0,1
2,3) $200 - $350,309.05,1,0,Urban,1,Multichannel,0,0,0.0,0
9,1) $0 - $100,68.2,0,1,Urban,1,Web,0,0,0.0,0
4,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
4,1) $0 - $100,41.79,0,1,Surburban,1,Phone,0,0,0.0,0
4,1) $0 - $100,29.99,1,0,Surburban,0,Phone,1,0,0.0,1
5,2) $100 - $200,185.65,0,1,Surburban,1,Phone,0,0,0.0,0
3,4) $350 - $500,481.83,1,1,Urban,0,Web,0,0,0.0,1
3,1) $0 - $100,57.45,0,1,Rural,1,Phone,1,0,0.0,1
11,3) $200 - $350,349.6,0,1,Surburban,1,Web,1,0,0.0,1
5,1) $0 - $100,91.82,0,1,Surburban,0,Web,0,0,0.0,0
2,2) $100 - $200,107.11,1,0,Surburban,0,Phone,0,0,0.0,1
3,5) $500 - $750,692.84,1,1,Rural,1,Phone,0,0,0.0,1
2,"6) $750 - $1,000",796.09,0,1,Rural,1,Phone,0,0,0.0,0
1,5) $500 - $750,644.55,0,1,Rural,1,Multichannel,0,0,0.0,0
3,2) $100 - $200,113.76,1,0,Rural,0,Web,0,0,0.0,0
3,3) $200 - $350,221.0,1,0,Urban,0,Multichannel,0,0,0.0,0
2,3) $200 - $350,329.72,0,1,Rural,0,Web,0,0,0.0,0
10,2) $100 - $200,102.96,0,1,Surburban,0,Web,0,0,0.0,1
10,2) $100 - $200,149.06,0,1,Surburban,0,Phone,0,0,0.0,1
7,3) $200 - $350,260.49,1,1,Rural,0,Web,1,0,0.0,0
2,2) $100 - $200,113.72,1,0,Surburban,1,Phone,0,0,0.0,0
8,1) $0 - $100,30.28,0,1,Urban,0,Phone,1,0,0.0,1
11,1) $0 - $100,85.55,1,0,Rural,1,Phone,0,0,0.0,1
7,3) $200 - $350,257.4,0,1,Surburban,0,Web,0,0,0.0,1
3,1) $0 - $100,80.42,0,1,Surburban,0,Web,0,0,0.0,0
2,5) $500 - $750,696.06,0,1,Rural,1,Phone,0,0,0.0,0
1,4) $350 - $500,360.96,1,0,Surburban,0,Web,1,0,0.0,1
1,5) $500 - $750,506.08,1,0,Surburban,1,Multichannel,0,0,0.0,1
3,5) $500 - $750,591.09,1,1,Urban,1,Web,1,0,0.0,1
2,3) $200 - $350,326.89,1,1,Surburban,0,Phone,0,0,0.0,1
3,2) $100 - $200,153.16,1,0,Rural,0,Web,0,0,0.0,1
5,1) $0 - $100,58.54,0,1,Surburban,0,Phone,0,0,0.0,0
9,3) $200 - $350,200.55,1,0,Rural,0,Web,0,0,0.0,1
4,2) $100 - $200,193.99,0,1,Urban,0,Web,0,0,0.0,1
2,5) $500 - $750,612.97,1,1,Surburban,1,Web,0,0,0.0,1
2,1) $0 - $100,82.76,1,0,Surburban,0,Phone,1,0,0.0,0
3,4) $350 - $500,477.12,1,0,Surburban,1,Multichannel,0,0,0.0,0
4,2) $100 - $200,194.04,1,0,Urban,1,Web,0,0,0.0,1
4,3) $200 - $350,228.43,0,1,Surburban,0,Web,0,0,0.0,0
7,2) $100 - $200,139.06,0,1,Surburban,1,Phone,0,0,0.0,0
2,5) $500 - $750,509.89,0,1,Surburban,1,Phone,0,0,0.0,0
4,1) $0 - $100,92.75,1,0,Surburban,0,Web,0,0,0.0,0
1,5) $500 - $750,581.69,0,1,Urban,1,Multichannel,1,0,0.0,1
11,1) $0 - $100,49.53,1,0,Surburban,0,Phone,1,0,0.0,0
1,1) $0 - $100,95.24,1,0,Surburban,0,Web,0,0,0.0,1
2,3) $200 - $350,280.35,0,1,Urban,1,Web,0,0,0.0,0
12,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
9,2) $100 - $200,139.3,1,0,Surburban,1,Phone,0,0,0.0,1
1,"6) $750 - $1,000",991.62,1,0,Surburban,1,Phone,1,0,0.0,0
2,2) $100 - $200,156.12,0,1,Urban,1,Web,0,0,0.0,0
2,2) $100 - $200,152.29,1,0,Urban,0,Web,0,0,0.0,0
3,1) $0 - $100,94.59,1,0,Urban,1,Web,0,0,0.0,1
10,2) $100 - $200,150.31,0,1,Rural,0,Phone,0,0,0.0,0
7,3) $200 - $350,254.08,0,1,Surburban,0,Web,0,0,0.0,0
1,2) $100 - $200,166.31,0,1,Surburban,0,Phone,0,0,0.0,0
1,"6) $750 - $1,000",834.37,1,1,Urban,1,Web,0,0,0.0,1
8,5) $500 - $750,657.91,0,1,Urban,1,Web,0,0,0.0,0
1,"6) $750 - $1,000",790.36,1,1,Urban,1,Multichannel,0,0,0.0,1
10,1) $0 - $100,63.73,1,0,Surburban,1,Web,0,0,0.0,0
2,2) $100 - $200,152.46,0,1,Rural,0,Phone,0,0,0.0,0
10,3) $200 - $350,299.66,1,0,Surburban,0,Web,0,0,0.0,1
11,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
9,3) $200 - $350,208.81,0,1,Surburban,1,Web,0,0,0.0,0
4,3) $200 - $350,279.23,1,1,Urban,0,Web,0,0,0.0,0
5,1) $0 - $100,77.35,0,1,Surburban,0,Web,0,0,0.0,1
12,2) $100 - $200,174.8,1,0,Urban,0,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
11,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
3,5) $500 - $750,566.68,0,1,Urban,1,Multichannel,0,0,0.0,1
10,2) $100 - $200,116.94,0,1,Surburban,0,Web,0,0,0.0,1
6,4) $350 - $500,395.11,1,0,Rural,0,Web,0,0,0.0,0
9,2) $100 - $200,182.7,0,1,Urban,0,Phone,0,0,0.0,1
2,3) $200 - $350,208.46,0,1,Urban,1,Phone,0,0,0.0,0
1,5) $500 - $750,581.95,0,1,Urban,1,Multichannel,0,0,0.0,1
6,1) $0 - $100,49.47,1,0,Surburban,1,Phone,0,0,0.0,1
7,2) $100 - $200,195.8,1,0,Urban,0,Phone,0,0,0.0,1
1,4) $350 - $500,398.14,1,1,Surburban,1,Web,1,0,0.0,1
1,3) $200 - $350,238.36,1,1,Urban,1,Phone,0,0,0.0,1
5,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
2,1) $0 - $100,64.99,1,0,Surburban,0,Web,0,0,0.0,1
4,5) $500 - $750,596.75,1,0,Urban,1,Multichannel,0,0,0.0,1
10,3) $200 - $350,247.64,1,0,Urban,0,Web,0,0,0.0,1
3,3) $200 - $350,200.76,0,1,Urban,0,Phone,0,0,0.0,1
2,"6) $750 - $1,000",796.67,1,0,Surburban,1,Multichannel,0,0,0.0,0
10,5) $500 - $750,504.82,1,0,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,39.18,1,0,Urban,1,Web,0,0,0.0,0
7,1) $0 - $100,73.27,0,1,Surburban,1,Phone,0,0,0.0,0
4,3) $200 - $350,220.7,1,1,Surburban,0,Web,0,0,0.0,0
9,1) $0 - $100,34.37,1,0,Rural,1,Web,0,0,0.0,1
11,1) $0 - $100,29.99,0,1,Rural,1,Phone,0,0,0.0,1
4,2) $100 - $200,174.99,0,1,Urban,0,Web,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
5,1) $0 - $100,40.01,1,0,Rural,0,Phone,0,0,0.0,1
3,4) $350 - $500,380.99,0,1,Surburban,0,Web,0,0,0.0,0
8,3) $200 - $350,251.28,0,1,Urban,1,Phone,1,0,0.0,1
5,1) $0 - $100,66.33,0,1,Rural,0,Phone,0,0,0.0,1
2,3) $200 - $350,295.43,1,0,Urban,1,Web,1,0,0.0,1
4,2) $100 - $200,164.4,1,0,Urban,0,Phone,0,0,0.0,1
7,1) $0 - $100,65.62,1,0,Surburban,0,Web,0,0,0.0,1
10,2) $100 - $200,183.57,0,1,Surburban,0,Web,0,0,0.0,0
10,3) $200 - $350,303.0,1,0,Surburban,0,Phone,0,0,0.0,1
9,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
7,3) $200 - $350,213.26,1,1,Urban,1,Phone,0,0,0.0,1
6,1) $0 - $100,93.5,0,1,Surburban,0,Phone,0,0,0.0,0
1,5) $500 - $750,705.52,1,1,Urban,1,Phone,1,1,39.91,0
4,4) $350 - $500,387.93,0,1,Surburban,0,Web,1,0,0.0,1
1,2) $100 - $200,103.12,0,1,Surburban,0,Phone,0,0,0.0,0
3,1) $0 - $100,44.89,1,0,Surburban,1,Web,0,0,0.0,0
8,3) $200 - $350,309.32,1,0,Surburban,0,Phone,0,0,0.0,1
11,1) $0 - $100,33.19,0,1,Surburban,1,Phone,0,0,0.0,1
2,4) $350 - $500,393.43,0,1,Rural,0,Web,0,0,0.0,0
8,3) $200 - $350,261.4,1,0,Surburban,0,Phone,0,0,0.0,1
4,1) $0 - $100,69.34,1,0,Urban,0,Web,0,0,0.0,1
10,5) $500 - $750,537.03,1,0,Surburban,1,Phone,0,0,0.0,0
1,4) $350 - $500,466.9,1,1,Surburban,1,Web,0,0,0.0,0
9,2) $100 - $200,100.65,1,0,Surburban,1,Web,0,0,0.0,1
11,4) $350 - $500,497.83,1,0,Surburban,0,Multichannel,0,0,0.0,0
11,3) $200 - $350,333.78,1,0,Surburban,0,Phone,1,0,0.0,1
1,5) $500 - $750,659.13,0,1,Rural,1,Multichannel,0,0,0.0,0
10,4) $350 - $500,370.85,0,1,Surburban,0,Phone,0,0,0.0,1
2,2) $100 - $200,172.48,1,0,Urban,1,Phone,0,0,0.0,1
2,3) $200 - $350,275.92,1,0,Surburban,0,Web,0,0,0.0,1
2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
10,1) $0 - $100,59.68,1,0,Surburban,1,Phone,0,0,0.0,0
1,1) $0 - $100,92.4,0,1,Urban,1,Web,0,0,0.0,1
6,5) $500 - $750,670.6,1,0,Surburban,1,Phone,0,0,0.0,0
2,2) $100 - $200,111.48,0,1,Rural,0,Web,0,0,0.0,1
4,1) $0 - $100,56.68,1,0,Surburban,1,Phone,0,0,0.0,1
4,1) $0 - $100,40.03,1,0,Urban,1,Web,0,0,0.0,0
11,1) $0 - $100,60.23,0,1,Surburban,0,Phone,0,0,0.0,1
11,1) $0 - $100,78.7,0,1,Surburban,0,Phone,0,0,0.0,0
5,2) $100 - $200,138.66,0,1,Surburban,1,Web,0,0,0.0,1
1,2) $100 - $200,115.56,1,0,Urban,1,Phone,0,0,0.0,1
1,"6) $750 - $1,000",917.26,1,1,Surburban,1,Phone,1,0,0.0,1
7,2) $100 - $200,125.12,1,0,Urban,1,Phone,0,0,0.0,1
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
3,5) $500 - $750,603.58,1,1,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
10,1) $0 - $100,48.36,0,1,Surburban,1,Phone,0,0,0.0,0
9,1) $0 - $100,98.22,1,0,Urban,1,Web,0,0,0.0,1
1,4) $350 - $500,424.78,1,0,Surburban,0,Multichannel,0,0,0.0,1
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
1,2) $100 - $200,135.34,0,1,Rural,0,Phone,1,0,0.0,1
5,3) $200 - $350,212.16,1,0,Urban,0,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,1
2,5) $500 - $750,584.37,1,0,Urban,1,Multichannel,1,0,0.0,1
6,3) $200 - $350,253.78,0,1,Rural,1,Phone,0,0,0.0,0
1,3) $200 - $350,254.9,1,0,Urban,0,Web,1,0,0.0,0
3,1) $0 - $100,31.97,1,0,Urban,0,Web,1,0,0.0,0
1,4) $350 - $500,471.09,1,0,Surburban,0,Web,0,0,0.0,1
9,1) $0 - $100,81.45,1,0,Urban,0,Phone,0,0,0.0,0
3,4) $350 - $500,379.81,0,1,Surburban,0,Web,0,0,0.0,0
3,3) $200 - $350,256.61,1,1,Urban,0,Multichannel,0,0,0.0,1
4,5) $500 - $750,519.44,0,1,Rural,1,Phone,0,0,0.0,0
3,2) $100 - $200,154.04,0,1,Urban,0,Phone,0,0,0.0,0
8,2) $100 - $200,104.94,0,1,Urban,0,Phone,0,0,0.0,0
8,"6) $750 - $1,000",785.81,1,1,Rural,1,Multichannel,0,0,0.0,1
12,3) $200 - $350,328.03,0,1,Surburban,0,Phone,0,0,0.0,1
5,"6) $750 - $1,000",821.6,0,1,Surburban,1,Multichannel,0,0,0.0,0
2,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
9,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
5,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
12,1) $0 - $100,59.11,1,0,Rural,0,Phone,0,0,0.0,0
7,3) $200 - $350,211.42,0,1,Surburban,1,Phone,0,0,0.0,1
3,1) $0 - $100,82.48,1,0,Urban,1,Web,0,0,0.0,0
1,5) $500 - $750,720.65,0,1,Surburban,1,Multichannel,0,0,0.0,0
4,2) $100 - $200,120.38,1,0,Urban,0,Phone,0,0,0.0,0
1,1) $0 - $100,73.38,0,1,Urban,1,Phone,1,0,0.0,1
1,5) $500 - $750,522.65,1,0,Surburban,1,Phone,0,0,0.0,1
1,4) $350 - $500,459.32,1,0,Surburban,1,Web,0,0,0.0,1
12,1) $0 - $100,55.1,1,0,Urban,1,Web,0,0,0.0,1
10,2) $100 - $200,142.57,1,0,Urban,1,Phone,0,0,0.0,1
6,2) $100 - $200,146.44,0,1,Urban,1,Web,0,0,0.0,1
5,1) $0 - $100,82.16,0,1,Urban,0,Web,0,0,0.0,0
9,1) $0 - $100,36.55,1,0,Surburban,0,Phone,0,0,0.0,0
10,1) $0 - $100,97.15,0,1,Urban,0,Web,0,0,0.0,0
8,"6) $750 - $1,000",956.44,0,1,Urban,1,Multichannel,0,0,0.0,0
2,2) $100 - $200,129.97,1,0,Surburban,1,Phone,0,0,0.0,0
7,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
2,3) $200 - $350,244.42,0,1,Urban,0,Multichannel,0,0,0.0,1
2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
4,4) $350 - $500,482.07,0,1,Surburban,0,Multichannel,0,0,0.0,1
7,3) $200 - $350,200.31,1,0,Surburban,0,Phone,0,0,0.0,1
10,3) $200 - $350,221.64,1,1,Rural,1,Web,0,0,0.0,1
8,2) $100 - $200,161.67,0,1,Urban,0,Web,0,0,0.0,1
9,1) $0 - $100,35.77,0,1,Surburban,0,Web,0,0,0.0,0
9,3) $200 - $350,345.21,1,0,Urban,0,Multichannel,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,1
11,1) $0 - $100,34.41,0,1,Rural,1,Web,0,0,0.0,1
7,1) $0 - $100,44.8,0,1,Urban,0,Web,0,0,0.0,1
3,2) $100 - $200,193.7,0,1,Urban,0,Web,0,0,0.0,0
10,3) $200 - $350,274.89,1,0,Rural,0,Phone,0,0,0.0,1
6,1) $0 - $100,33.03,1,0,Urban,1,Phone,0,0,0.0,1
4,1) $0 - $100,97.28,0,1,Surburban,1,Phone,0,0,0.0,1
11,3) $200 - $350,235.67,1,1,Urban,1,Web,0,0,0.0,0
2,3) $200 - $350,288.27,0,1,Surburban,0,Web,1,0,0.0,1
3,2) $100 - $200,155.25,0,1,Urban,0,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
8,4) $350 - $500,394.16,1,0,Surburban,0,Phone,0,0,0.0,1
8,2) $100 - $200,127.59,0,1,Urban,0,Web,0,0,0.0,1
10,3) $200 - $350,217.63,1,0,Urban,0,Multichannel,0,0,0.0,0
11,3) $200 - $350,347.96,0,1,Surburban,0,Phone,1,0,0.0,0
12,1) $0 - $100,59.53,1,0,Rural,0,Phone,0,0,0.0,1
5,4) $350 - $500,396.25,0,1,Surburban,0,Phone,0,0,0.0,1
9,1) $0 - $100,38.75,1,0,Surburban,0,Phone,0,0,0.0,0
4,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0,0.0,0
4,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
6,2) $100 - $200,190.73,1,0,Surburban,1,Phone,0,0,0.0,0
12,1) $0 - $100,98.28,1,0,Urban,1,Phone,0,0,0.0,1
11,3) $200 - $350,245.77,0,1,Surburban,1,Web,0,0,0.0,0
10,1) $0 - $100,35.66,0,1,Rural,0,Web,0,0,0.0,1
3,"6) $750 - $1,000",813.12,1,1,Urban,1,Multichannel,1,0,0.0,1
8,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,0
1,3) $200 - $350,312.86,1,0,Urban,0,Phone,0,0,0.0,1
2,1) $0 - $100,72.08,1,0,Surburban,0,Phone,0,0,0.0,1
7,1) $0 - $100,30.95,0,1,Surburban,0,Phone,0,0,0.0,1
4,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,1
9,1) $0 - $100,41.61,1,0,Urban,0,Web,1,0,0.0,1
7,3) $200 - $350,305.15,1,0,Rural,0,Web,1,0,0.0,1
3,3) $200 - $350,301.0,0,1,Rural,0,Web,0,0,0.0,1
8,5) $500 - $750,694.68,0,1,Surburban,1,Multichannel,0,0,0.0,0
1,2) $100 - $200,126.87,0,1,Surburban,1,Phone,0,0,0.0,0
5,2) $100 - $200,146.98,0,1,Surburban,1,Web,0,0,0.0,0
11,4) $350 - $500,364.98,1,1,Urban,0,Web,0,0,0.0,0
7,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
9,1) $0 - $100,65.83,1,0,Rural,0,Web,0,0,0.0,1
8,3) $200 - $350,276.65,0,1,Urban,0,Phone,0,0,0.0,0
5,1) $0 - $100,88.22,0,1,Urban,0,Web,0,0,0.0,0
1,4) $350 - $500,364.64,1,0,Surburban,0,Phone,0,0,0.0,1
7,1) $0 - $100,99.26,1,0,Urban,0,Web,0,0,0.0,1
7,3) $200 - $350,342.1,0,1,Urban,0,Multichannel,0,0,0.0,1
2,"6) $750 - $1,000",837.31,0,1,Surburban,1,Phone,1,0,0.0,0
12,2) $100 - $200,126.97,1,0,Surburban,1,Phone,0,0,0.0,1
3,3) $200 - $350,275.18,1,0,Urban,1,Phone,0,0,0.0,1
10,2) $100 - $200,193.27,1,0,Urban,0,Phone,0,0,0.0,1
3,3) $200 - $350,216.25,1,0,Urban,0,Web,0,0,0.0,1
4,4) $350 - $500,370.88,1,1,Urban,1,Web,1,1,92.44,1
9,3) $200 - $350,240.86,1,1,Surburban,1,Multichannel,0,0,0.0,1
12,2) $100 - $200,185.0,0,1,Rural,1,Phone,0,0,0.0,0
2,1) $0 - $100,98.46,0,1,Surburban,1,Phone,0,0,0.0,0
2,3) $200 - $350,205.39,1,0,Rural,1,Phone,0,0,0.0,1
3,4) $350 - $500,495.93,1,0,Urban,0,Multichannel,0,0,0.0,0
4,3) $200 - $350,318.81,0,1,Surburban,1,Phone,0,0,0.0,1
7,3) $200 - $350,209.18,1,1,Urban,0,Phone,1,0,0.0,1
4,3) $200 - $350,273.72,1,0,Surburban,1,Phone,0,0,0.0,1
6,1) $0 - $100,95.15,1,0,Surburban,1,Web,1,0,0.0,1
1,3) $200 - $350,201.16,1,0,Urban,0,Web,0,0,0.0,1
6,1) $0 - $100,91.94,1,0,Rural,0,Web,0,0,0.0,0
12,1) $0 - $100,60.97,1,0,Urban,1,Phone,1,0,0.0,1
5,3) $200 - $350,267.12,1,0,Rural,0,Web,0,0,0.0,0
4,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,1
10,1) $0 - $100,83.02,1,0,Surburban,1,Web,0,0,0.0,1
4,3) $200 - $350,237.38,1,0,Rural,0,Phone,1,0,0.0,1
6,2) $100 - $200,117.68,0,1,Urban,0,Web,1,0,0.0,1
12,1) $0 - $100,50.9,1,0,Surburban,0,Web,0,0,0.0,0
11,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
1,2) $100 - $200,114.19,1,0,Urban,0,Web,1,0,0.0,1
7,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
9,1) $0 - $100,86.11,0,1,Surburban,1,Phone,0,0,0.0,0
12,2) $100 - $200,133.7,0,1,Urban,1,Web,0,0,0.0,1
10,3) $200 - $350,249.3,0,1,Surburban,1,Web,0,0,0.0,1
6,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
5,3) $200 - $350,282.76,0,1,Urban,1,Multichannel,1,0,0.0,1
6,3) $200 - $350,204.31,1,0,Urban,0,Multichannel,0,0,0.0,0
9,3) $200 - $350,330.97,1,0,Surburban,1,Web,0,0,0.0,1
12,2) $100 - $200,145.27,1,0,Urban,1,Web,0,0,0.0,1
11,1) $0 - $100,96.51,1,0,Surburban,1,Phone,0,0,0.0,0
10,3) $200 - $350,277.84,1,0,Urban,1,Web,0,0,0.0,0
10,2) $100 - $200,121.07,0,1,Surburban,0,Web,0,0,0.0,0
1,3) $200 - $350,266.99,0,1,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,49.54,1,0,Surburban,1,Phone,0,0,0.0,0
5,2) $100 - $200,194.77,0,1,Surburban,0,Phone,0,0,0.0,0
6,1) $0 - $100,39.85,1,0,Surburban,1,Phone,0,0,0.0,0
4,4) $350 - $500,398.28,1,0,Urban,0,Multichannel,1,0,0.0,0
1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
10,2) $100 - $200,143.88,1,0,Surburban,1,Phone,0,0,0.0,0
5,1) $0 - $100,98.14,0,1,Surburban,0,Phone,0,0,0.0,0
11,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
2,3) $200 - $350,268.38,0,1,Surburban,0,Web,0,0,0.0,0
9,4) $350 - $500,380.72,0,1,Surburban,0,Multichannel,0,0,0.0,0
6,1) $0 - $100,90.09,0,1,Urban,1,Phone,0,0,0.0,1
3,1) $0 - $100,73.08,0,1,Urban,0,Web,0,0,0.0,0
3,1) $0 - $100,43.11,1,0,Surburban,0,Phone,0,0,0.0,0
6,2) $100 - $200,138.54,1,0,Rural,0,Phone,0,0,0.0,0
5,3) $200 - $350,209.14,0,1,Urban,0,Multichannel,0,0,0.0,1
10,2) $100 - $200,191.17,0,1,Urban,0,Web,0,0,0.0,1
3,4) $350 - $500,437.51,1,0,Urban,0,Multichannel,0,0,0.0,1
7,2) $100 - $200,155.18,0,1,Rural,0,Phone,0,0,0.0,0
1,2) $100 - $200,155.93,1,0,Surburban,0,Phone,1,0,0.0,1
8,1) $0 - $100,75.58,0,1,Urban,0,Web,0,0,0.0,1
2,1) $0 - $100,98.27,1,0,Surburban,0,Phone,1,0,0.0,1
1,"6) $750 - $1,000",790.38,0,1,Urban,1,Web,0,0,0.0,1
3,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,0
1,3) $200 - $350,202.89,1,1,Urban,1,Web,0,0,0.0,1
2,"7) $1,000 +",1350.14,1,0,Surburban,1,Phone,0,0,0.0,0
1,3) $200 - $350,218.87,0,1,Rural,0,Multichannel,0,0,0.0,1
7,1) $0 - $100,54.29,1,0,Surburban,0,Web,0,0,0.0,1
2,1) $0 - $100,86.82,0,1,Urban,1,Web,0,0,0.0,1
2,4) $350 - $500,361.93,1,1,Surburban,1,Phone,0,0,0.0,1
10,2) $100 - $200,103.21,0,1,Surburban,1,Web,0,0,0.0,0
3,1) $0 - $100,40.86,1,0,Urban,0,Web,1,0,0.0,1
8,1) $0 - $100,92.65,0,1,Surburban,1,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
2,"7) $1,000 +",1305.72,1,1,Urban,1,Web,0,0,0.0,1
1,1) $0 - $100,82.53,0,1,Urban,0,Web,1,0,0.0,1
8,1) $0 - $100,91.58,0,1,Urban,1,Phone,1,0,0.0,0
11,1) $0 - $100,46.75,1,0,Surburban,0,Web,1,0,0.0,0
3,3) $200 - $350,204.08,1,0,Urban,0,Phone,0,0,0.0,0
10,1) $0 - $100,50.15,0,1,Urban,1,Phone,0,0,0.0,0
11,2) $100 - $200,100.22,1,0,Urban,0,Web,0,0,0.0,1
9,2) $100 - $200,163.74,0,1,Surburban,0,Phone,0,0,0.0,0
1,3) $200 - $350,223.93,1,1,Urban,1,Phone,0,0,0.0,1
7,1) $0 - $100,66.7,0,1,Surburban,1,Phone,0,0,0.0,1
8,4) $350 - $500,454.83,1,0,Surburban,0,Web,1,0,0.0,1
2,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
4,5) $500 - $750,515.57,1,0,Surburban,1,Web,0,0,0.0,1
6,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,1
6,1) $0 - $100,29.99,1,0,Surburban,0,Phone,1,0,0.0,0
1,2) $100 - $200,129.09,1,0,Urban,1,Web,0,0,0.0,1
1,3) $200 - $350,263.8,1,0,Surburban,1,Phone,0,0,0.0,1
3,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
